BusinessEntityID,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned,BikeBuyer 
2951,M,50001-75000,F,3,1,High School,Professional,1,0,1
2962,M,25001-50000,M,1,1,Bachelors ,Skilled Manual,1,1,1
2987,M,50001-75000,M,0,0,Partial College,Professional,1,2,0
2729,M,greater than 100000,F,3,3,Partial College,Professional,1,4,0
2748,M,75001-100000,F,4,3,High School,Professional,1,2,0
2779,M,50001-75000,F,0,0,Graduate Degree,Professional,1,1,0
2797,M,25001-50000,F,2,1,High School,Professional,1,1,0
2798,M,0-25000,M,2,1,Partial High School,Clerical,1,2,1
2815,M,greater than 100000,M,4,5,High School,Management,1,3,1
2816,M,50001-75000,F,1,0,Graduate Degree,Professional,1,0,0
2829,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,1
2848,M,50001-75000,F,3,0,Partial College,Professional,0,2,1
2865,M,25001-50000,M,1,0,Bachelors ,Skilled Manual,1,0,1
2866,M,50001-75000,F,1,1,Graduate Degree,Skilled Manual,1,0,1
2879,M,50001-75000,F,2,0,High School,Professional,0,2,0
2880,M,25001-50000,M,1,1,Bachelors ,Clerical,1,0,1
2898,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,0
2915,M,50001-75000,F,0,0,Graduate Degree,Professional,0,0,0
2916,M,25001-50000,M,2,2,Partial College,Clerical,1,0,1
2930,M,25001-50000,F,3,3,Bachelors ,Skilled Manual,1,3,0
2933,M,50001-75000,F,4,0,Bachelors ,Management,1,2,0
2948,M,50001-75000,M,3,0,Graduate Degree,Management,0,2,0
2983,M,50001-75000,M,1,1,Graduate Degree,Skilled Manual,1,0,1
2997,M,25001-50000,F,1,0,Partial College,Clerical,1,1,0
2702,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,1
2725,M,0-25000,F,2,0,Partial College,Manual,1,0,0
2736,M,25001-50000,F,4,2,High School,Skilled Manual,1,2,1
2759,M,50001-75000,F,0,0,Partial College,Skilled Manual,1,2,1
2761,M,50001-75000,F,0,0,Partial College,Professional,1,2,0
2770,M,75001-100000,M,1,0,Graduate Degree,Management,0,0,1
2791,M,75001-100000,M,4,1,High School,Management,1,3,0
2800,M,50001-75000,M,5,0,Bachelors ,Management,1,3,0
2825,M,25001-50000,F,1,0,Graduate Degree,Skilled Manual,1,0,0
2834,M,50001-75000,F,2,0,Graduate Degree,Professional,1,0,0
2870,M,50001-75000,F,0,0,Partial College,Skilled Manual,1,2,0
2893,M,greater than 100000,M,3,4,High School,Professional,0,4,1
2927,M,75001-100000,F,4,1,High School,Professional,1,3,0
2934,M,25001-50000,F,1,0,Partial College,Clerical,1,1,1
2959,M,25001-50000,F,1,0,Graduate Degree,Skilled Manual,1,0,0
2961,M,75001-100000,F,5,0,Graduate Degree,Skilled Manual,1,0,0
2968,M,50001-75000,F,3,0,Partial College,Professional,1,2,1
2993,M,25001-50000,M,0,0,Graduate Degree,Clerical,0,0,1
3000,M,50001-75000,F,0,0,Partial College,Skilled Manual,1,2,0
2699,M,50001-75000,F,3,1,High School,Professional,0,2,0
2732,M,50001-75000,F,3,2,Graduate Degree,Professional,1,0,1
2746,M,greater than 100000,F,3,4,High School,Professional,1,4,0
2749,M,50001-75000,F,2,0,High School,Professional,0,2,0
2763,M,25001-50000,F,4,0,High School,Professional,0,2,0
2764,M,greater than 100000,F,2,2,Graduate Degree,Management,1,3,0
2781,M,50001-75000,M,5,5,Bachelors ,Professional,1,3,0
2796,M,25001-50000,M,2,0,Partial College,Clerical,0,2,1
2814,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,1
2846,M,greater than 100000,F,3,2,Bachelors ,Management,1,4,0
2849,M,50001-75000,F,2,1,Partial College,Professional,1,1,0
2864,M,25001-50000,M,4,0,High School,Professional,1,2,1
2882,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,1,0,0
2896,M,50001-75000,F,3,1,High School,Professional,0,0,1
2914,M,75001-100000,F,4,3,Bachelors ,Management,1,0,0
2931,M,75001-100000,F,5,5,Bachelors ,Professional,1,4,0
2932,M,25001-50000,F,1,0,Partial College,Clerical,1,1,0
2949,M,50001-75000,F,5,5,Graduate Degree,Professional,1,3,0
2964,M,25001-50000,M,1,0,Bachelors ,Skilled Manual,1,0,1
2981,M,greater than 100000,F,2,3,Bachelors ,Management,1,3,1
2982,M,25001-50000,F,1,0,Partial College,Clerical,1,1,0
3063,M,25001-50000,F,5,5,High School,Skilled Manual,0,3,0
2704,M,25001-50000,F,2,1,Partial High School,Skilled Manual,1,2,1
2706,M,25001-50000,M,1,0,Graduate Degree,Clerical,1,0,0
2740,M,25001-50000,M,1,1,Bachelors ,Skilled Manual,1,1,1
2757,M,50001-75000,F,3,2,Partial College,Professional,1,0,1
2772,M,50001-75000,F,4,1,Partial College,Professional,1,2,1
2774,M,25001-50000,M,1,0,Partial College,Clerical,1,1,1
2787,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,0,1
2806,M,50001-75000,F,1,1,Graduate Degree,Skilled Manual,1,0,0
2823,M,50001-75000,F,1,0,Graduate Degree,Skilled Manual,1,0,0
2838,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,1
2855,M,25001-50000,F,0,0,Partial College,Skilled Manual,1,1,0
2872,M,75001-100000,M,5,5,Bachelors ,Professional,1,4,0
2889,M,50001-75000,F,3,0,Graduate Degree,Management,1,2,1
2921,M,25001-50000,M,0,0,Bachelors ,Clerical,0,0,1
2923,M,25001-50000,F,4,0,High School,Professional,0,2,0
2989,M,50001-75000,F,4,0,Bachelors ,Management,1,2,0
3006,M,50001-75000,F,5,0,Bachelors ,Management,1,2,1
2777,M,25001-50000,M,2,1,High School,Professional,0,2,0
2784,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,0,1
2518,M,0-25000,F,1,1,Partial College,Manual,1,0,1
2818,M,25001-50000,M,1,1,Bachelors ,Skilled Manual,1,0,1
2843,M,0-25000,M,0,0,Partial High School,Manual,1,2,0
2852,M,50001-75000,F,4,2,Bachelors ,Skilled Manual,1,2,1
2516,M,75001-100000,F,1,0,Graduate Degree,Management,1,1,1
2877,M,0-25000,M,0,0,Bachelors ,Clerical,0,0,1
2884,M,50001-75000,F,4,3,Partial College,Professional,1,1,0
2886,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,1
2918,M,75001-100000,M,0,5,High School,Management,1,4,1
2511,M,25001-50000,F,3,3,Partial College,Clerical,0,0,0
2945,M,75001-100000,M,0,0,Bachelors ,Professional,0,3,1
2950,M,50001-75000,F,4,1,Bachelors ,Management,0,1,0
2952,M,25001-50000,M,2,0,Bachelors ,Management,1,2,0
2977,M,25001-50000,M,1,1,Bachelors ,Skilled Manual,1,2,0
2984,M,75001-100000,F,2,0,Partial College,Professional,1,1,1
2986,M,50001-75000,F,1,0,Bachelors ,Professional,1,1,1
3011,M,50001-75000,F,0,0,Partial College,Professional,1,2,1
3018,M,75001-100000,F,1,0,Bachelors ,Management,1,2,0
3043,M,25001-50000,F,1,0,Bachelors ,Clerical,1,0,1
3052,M,25001-50000,F,1,0,Partial College,Clerical,1,1,1
3054,M,50001-75000,F,4,1,Bachelors ,Management,1,1,0
3109,M,25001-50000,F,2,0,High School,Skilled Manual,1,2,0
3111,M,0-25000,F,1,0,Graduate Degree,Clerical,1,0,1
2990,M,0-25000,M,0,0,Partial College,Manual,1,1,0
3007,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,0
3022,M,greater than 100000,F,4,5,High School,Management,1,3,0
3041,M,25001-50000,F,4,0,Bachelors ,Management,1,2,0
3056,M,50001-75000,F,4,2,Bachelors ,Professional,1,2,1
3090,M,75001-100000,F,0,0,Bachelors ,Professional,1,0,1
3105,M,75001-100000,F,5,4,Partial College,Professional,1,2,0
3107,M,25001-50000,M,1,1,Bachelors ,Skilled Manual,1,2,0
3141,M,75001-100000,F,5,5,Bachelors ,Professional,1,4,0
3175,M,50001-75000,F,5,5,Bachelors ,Professional,0,4,0
3188,M,50001-75000,F,4,0,Graduate Degree,Management,1,2,0
3224,M,greater than 100000,F,0,5,Partial College,Management,1,3,0
3239,M,greater than 100000,F,1,3,Bachelors ,Management,1,3,1
3241,M,50001-75000,F,5,0,Bachelors ,Management,1,3,1
3258,M,50001-75000,F,0,0,Bachelors ,Professional,1,2,1
3275,M,75001-100000,F,2,3,Graduate Degree,Management,1,3,0
3290,M,50001-75000,F,4,0,Graduate Degree,Skilled Manual,1,0,0
3292,M,greater than 100000,F,1,1,Graduate Degree,Management,1,4,1
3002,M,greater than 100000,M,4,4,Bachelors ,Management,1,4,1
3034,M,75001-100000,F,4,4,Graduate Degree,Management,0,1,0
3036,M,75001-100000,F,0,0,Bachelors ,Professional,0,2,1
3061,M,greater than 100000,F,3,2,Bachelors ,Management,1,4,1
3068,M,50001-75000,F,2,0,Graduate Degree,Professional,1,0,1
3093,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,1,0,1
3104,M,greater than 100000,F,1,3,Bachelors ,Management,1,0,1
3129,M,75001-100000,F,2,1,High School,Professional,1,2,1
3134,M,50001-75000,F,2,1,Bachelors ,Management,1,0,1
3136,M,75001-100000,F,5,2,Partial College,Professional,1,0,0
3159,M,50001-75000,F,1,0,Graduate Degree,Skilled Manual,1,0,0
3161,M,50001-75000,F,1,0,Graduate Degree,Professional,1,0,1
3204,M,50001-75000,F,2,1,Partial College,Professional,1,2,1
3234,M,0-25000,F,4,0,High School,Skilled Manual,0,2,0
3238,M,25001-50000,F,0,0,Graduate Degree,Skilled Manual,1,0,1
3261,M,50001-75000,F,2,0,Partial High School,Skilled Manual,1,2,0
3263,M,0-25000,F,0,0,Partial High School,Manual,1,2,0
3268,M,0-25000,F,1,0,Partial College,Manual,1,0,1
3293,M,0-25000,F,2,1,High School,Skilled Manual,1,2,0
3019,M,50001-75000,F,4,1,Bachelors ,Management,1,1,1
3026,M,0-25000,F,2,0,High School,Manual,0,2,1
3037,M,greater than 100000,F,0,1,Graduate Degree,Management,1,3,0
3069,M,50001-75000,F,2,0,Graduate Degree,Professional,1,0,1
3094,M,75001-100000,F,4,3,High School,Professional,1,2,0
3101,M,0-25000,F,1,0,Bachelors ,Manual,1,0,0
3119,M,75001-100000,F,5,5,Partial College,Professional,1,3,0
3137,M,75001-100000,F,3,4,Bachelors ,Management,1,0,1
3144,M,75001-100000,F,4,2,Partial College,Professional,1,2,0
3162,M,75001-100000,F,0,5,High School,Management,1,4,0
3187,M,0-25000,F,1,0,Partial College,Manual,1,0,1
3201,M,50001-75000,F,3,0,Graduate Degree,Management,1,2,1
3219,M,25001-50000,F,2,2,Partial College,Clerical,0,1,0
3226,M,50001-75000,F,4,2,Partial College,Professional,1,1,0
3237,M,75001-100000,F,1,1,Bachelors ,Management,1,3,1
3244,M,50001-75000,F,0,0,Partial College,Professional,0,2,1
3276,M,50001-75000,F,1,0,Graduate Degree,Professional,1,0,1
3287,M,0-25000,F,2,2,High School,Manual,1,2,0
3294,M,50001-75000,F,2,1,High School,Professional,0,2,1
3312,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,1
3319,M,50001-75000,F,4,0,Graduate Degree,Management,1,2,1
3003,M,25001-50000,F,0,0,High School,Skilled Manual,0,2,0
3010,M,0-25000,F,2,0,High School,Manual,0,2,1
3017,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,1,1
3042,M,25001-50000,F,0,0,Partial College,Clerical,0,1,0
3053,M,25001-50000,F,2,0,Bachelors ,Management,1,2,0
3060,M,50001-75000,F,5,4,Partial College,Skilled Manual,0,2,0
3085,M,25001-50000,F,0,0,Graduate Degree,Clerical,1,0,1
3092,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,1,1,0
3117,M,25001-50000,F,3,0,High School,Skilled Manual,1,2,1
3128,M,50001-75000,F,0,0,Partial College,Professional,0,2,0
3142,M,75001-100000,F,5,4,Partial College,Professional,1,3,0
3146,M,greater than 100000,M,2,4,Partial College,Professional,1,3,1
3153,M,50001-75000,F,1,0,Graduate Degree,Professional,1,1,1
3178,M,75001-100000,M,0,0,Graduate Degree,Management,1,0,1
3185,M,greater than 100000,F,5,5,Partial High School,Professional,0,4,0
3203,M,25001-50000,F,2,1,Partial High School,Skilled Manual,1,2,0
3235,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,0,1
3253,M,50001-75000,F,4,0,Graduate Degree,Professional,1,0,1
3260,M,50001-75000,F,0,0,High School,Professional,1,2,1
3303,M,75001-100000,F,4,1,Partial College,Professional,0,2,1
3310,M,50001-75000,F,1,0,Bachelors ,Professional,1,1,1
3321,M,0-25000,F,4,0,Partial High School,Manual,0,2,0
3008,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,1
3021,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,1
3057,M,50001-75000,F,1,1,Bachelors ,Skilled Manual,1,0,1
3072,M,50001-75000,F,3,2,Partial College,Professional,1,0,1
3091,M,75001-100000,F,4,2,Partial College,Professional,1,2,0
3106,M,75001-100000,F,4,1,Bachelors ,Management,1,4,0
3123,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,1
3138,M,0-25000,F,1,0,Graduate Degree,Clerical,1,0,0
3140,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,0,1
3172,M,25001-50000,F,4,3,High School,Skilled Manual,1,2,0
3191,M,greater than 100000,F,3,4,Partial College,Professional,1,4,0
3206,M,0-25000,F,1,0,Bachelors ,Clerical,1,0,1
3208,M,greater than 100000,F,3,2,Bachelors ,Management,1,4,0
3223,M,25001-50000,F,1,0,Partial College,Clerical,1,1,1
3225,M,50001-75000,F,2,1,Bachelors ,Management,1,0,0
3242,M,50001-75000,F,5,0,Bachelors ,Management,1,2,1
3255,M,25001-50000,F,0,0,Graduate Degree,Clerical,1,0,1
3274,M,0-25000,F,1,0,Bachelors ,Manual,1,0,0
3289,M,greater than 100000,F,4,5,High School,Management,1,4,1
3291,M,50001-75000,F,2,0,High School,Professional,0,2,0
3306,M,25001-50000,F,3,0,Partial College,Professional,1,2,0
3323,M,0-25000,F,2,1,High School,Manual,0,2,0
3325,M,75001-100000,F,4,1,High School,Professional,1,2,0
3016,M,25001-50000,F,2,0,High School,Skilled Manual,1,2,0
3047,M,50001-75000,F,2,1,Partial College,Professional,0,1,0
3065,M,50001-75000,F,5,0,Bachelors ,Management,1,2,1
3083,M,75001-100000,F,5,0,Bachelors ,Management,1,2,0
3098,M,50001-75000,F,4,3,Bachelors ,Professional,1,0,0
3115,M,25001-50000,F,2,0,Bachelors ,Management,1,2,1
3133,M,50001-75000,F,1,0,Graduate Degree,Skilled Manual,1,0,1
3183,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,1
3215,M,0-25000,F,0,0,Partial High School,Manual,0,2,0
3216,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,1,1,1
3230,M,25001-50000,F,1,0,Partial College,Clerical,1,1,1
3247,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,1,1,1
3297,M,75001-100000,F,0,0,Bachelors ,Professional,1,4,1
3315,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,0,1
3333,M,50001-75000,F,5,5,Bachelors ,Professional,1,4,0
3334,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,1,1,1
3348,M,50001-75000,F,0,0,Bachelors ,Professional,1,4,0
3064,M,greater than 100000,F,3,4,Bachelors ,Management,1,4,0
3081,M,50001-75000,F,2,1,Partial College,Professional,1,2,1
3096,M,0-25000,F,2,1,Partial High School,Clerical,1,2,0
3099,M,50001-75000,F,5,0,Graduate Degree,Management,1,2,1
3100,M,50001-75000,F,2,1,High School,Professional,1,2,1
3114,M,25001-50000,F,0,0,Graduate Degree,Clerical,1,0,1
3131,M,25001-50000,F,3,0,High School,Skilled Manual,1,2,1
3132,M,50001-75000,F,0,0,Partial College,Skilled Manual,1,1,1
3182,M,25001-50000,F,1,0,Graduate Degree,Clerical,1,0,1
3199,M,50001-75000,F,3,3,Bachelors ,Professional,1,2,0
3181,M,75001-100000,F,4,0,Graduate Degree,Management,1,2,0
3232,M,50001-75000,F,4,4,Bachelors ,Skilled Manual,1,2,0
3250,M,0-25000,F,1,1,High School,Manual,1,1,1
3264,M,greater than 100000,F,3,2,Bachelors ,Management,1,4,1
3267,M,75001-100000,F,0,0,Bachelors ,Professional,1,0,1
3167,M,25001-50000,F,1,0,High School,Clerical,1,1,1
3300,M,50001-75000,F,4,2,Partial College,Professional,1,2,1
3314,M,25001-50000,M,0,0,High School,Skilled Manual,0,2,0
3331,M,50001-75000,F,2,0,High School,Professional,0,2,0
3332,M,0-25000,F,2,1,Partial High School,Clerical,0,2,0
3164,M,75001-100000,F,4,4,Bachelors ,Management,1,1,0
3350,M,greater than 100000,F,2,0,Bachelors ,Management,1,3,1
3364,M,25001-50000,F,3,0,Partial College,Professional,0,2,1
3382,M,75001-100000,F,4,4,Graduate Degree,Management,1,1,0
3399,M,75001-100000,F,0,0,Bachelors ,Management,1,1,1
3400,M,50001-75000,F,4,4,Bachelors ,Skilled Manual,1,2,0
3431,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,1,0,1
3118,M,75001-100000,F,5,0,Graduate Degree,Professional,1,0,1
3177,M,greater than 100000,F,4,3,Partial College,Professional,1,4,0
2586,M,75001-100000,M,4,0,Graduate Degree,Skilled Manual,1,0,1
3243,M,75001-100000,F,5,0,Partial High School,Skilled Manual,1,2,0
3245,M,0-25000,M,0,0,Bachelors ,Clerical,1,0,1
3279,M,25001-50000,F,0,0,Partial College,Clerical,0,1,1
3286,M,greater than 100000,F,4,5,High School,Professional,1,3,1
3311,M,25001-50000,F,3,0,High School,Skilled Manual,1,2,1
3313,M,75001-100000,M,3,3,Bachelors ,Professional,1,0,0
3318,M,50001-75000,F,5,4,Bachelors ,Professional,1,1,0
3320,M,greater than 100000,F,0,5,High School,Management,1,4,1
2577,M,25001-50000,F,3,0,Partial College,Professional,1,2,0
3352,M,25001-50000,F,0,0,High School,Skilled Manual,1,2,1
3354,M,greater than 100000,F,1,3,Partial College,Professional,1,4,0
3377,M,25001-50000,F,0,0,High School,Skilled Manual,0,2,0
3379,M,25001-50000,F,1,0,Partial College,Clerical,1,1,1
3411,M,greater than 100000,F,0,5,Partial High School,Professional,1,4,1
3418,M,greater than 100000,F,1,3,High School,Professional,1,4,0
3420,M,0-25000,F,2,0,High School,Manual,0,2,0
3443,M,25001-50000,F,3,0,Partial College,Professional,0,2,1
3307,M,greater than 100000,F,0,1,Bachelors ,Management,1,2,1
3339,M,75001-100000,F,4,0,Bachelors ,Management,1,2,0
3373,M,75001-100000,F,0,0,Bachelors ,Professional,0,3,1
3375,M,greater than 100000,F,1,3,Bachelors ,Management,1,2,0
3409,M,25001-50000,F,0,0,High School,Skilled Manual,1,2,1
3424,M,50001-75000,F,1,0,Graduate Degree,Skilled Manual,1,0,1
3426,M,25001-50000,F,2,0,Partial College,Clerical,1,1,0
3441,M,25001-50000,M,0,0,Bachelors ,Clerical,1,0,1
3475,M,0-25000,F,1,0,Graduate Degree,Clerical,1,0,1
3509,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,1,1,1
3526,M,50001-75000,F,4,3,Partial College,Professional,1,0,0
3539,M,greater than 100000,F,3,4,High School,Professional,1,3,1
3541,M,greater than 100000,F,4,3,Partial College,Professional,0,3,1
3556,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,1
3558,M,greater than 100000,F,3,5,Partial College,Management,0,4,0
3573,M,50001-75000,F,0,0,Partial College,Professional,1,2,0
3575,M,25001-50000,F,1,0,High School,Clerical,0,2,1
3590,M,50001-75000,F,0,0,Partial College,Skilled Manual,1,2,0
3295,M,0-25000,F,1,0,Partial College,Manual,1,0,1
3327,M,0-25000,F,1,0,Bachelors ,Manual,1,0,0
3329,M,25001-50000,F,1,0,Partial College,Clerical,1,1,0
3338,M,50001-75000,F,3,2,Graduate Degree,Professional,1,0,1
3361,M,50001-75000,F,3,3,Bachelors ,Professional,1,2,0
3368,M,25001-50000,F,1,0,Partial College,Clerical,1,1,1
3393,M,25001-50000,F,3,3,Bachelors ,Skilled Manual,1,2,0
3402,M,50001-75000,F,2,0,High School,Professional,0,2,0
3404,M,75001-100000,F,4,2,Partial College,Professional,1,1,0
3429,M,50001-75000,F,0,0,High School,Professional,0,2,1
3436,M,75001-100000,F,0,0,Bachelors ,Management,0,1,1
3468,M,50001-75000,F,5,0,Graduate Degree,Management,1,2,1
3470,M,50001-75000,F,1,1,Graduate Degree,Skilled Manual,1,0,1
3472,M,25001-50000,F,2,0,Partial College,Clerical,0,2,1
3493,M,50001-75000,F,5,5,Bachelors ,Professional,1,4,1
3495,M,greater than 100000,F,4,5,High School,Management,1,3,0
3497,M,25001-50000,F,2,2,Partial College,Clerical,1,1,1
3529,M,50001-75000,F,0,0,Graduate Degree,Professional,1,0,0
3538,M,25001-50000,F,1,0,Partial College,Clerical,1,1,1
3563,M,25001-50000,F,1,0,Partial College,Clerical,1,1,1
3570,M,50001-75000,F,2,0,High School,Professional,1,2,0
3326,M,50001-75000,F,3,2,Partial College,Skilled Manual,1,2,1
3337,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,1
3362,M,50001-75000,F,3,0,Graduate Degree,Professional,0,0,1
3369,M,75001-100000,F,5,1,Partial High School,Skilled Manual,1,4,0
3387,M,25001-50000,F,1,0,Partial College,Clerical,1,1,1
3401,M,0-25000,F,1,1,High School,Manual,1,0,1
3405,M,50001-75000,F,2,0,Graduate Degree,Professional,1,0,0
3412,M,0-25000,F,1,0,Bachelors ,Clerical,1,0,1
3444,M,50001-75000,F,0,0,Partial College,Professional,1,2,1
3462,M,50001-75000,F,3,1,High School,Professional,0,1,1
3494,M,50001-75000,F,4,0,Graduate Degree,Management,1,2,0
3505,M,50001-75000,F,3,3,Bachelors ,Professional,1,2,0
3562,M,0-25000,M,2,1,Partial High School,Clerical,1,2,1
3580,M,0-25000,F,2,1,Partial High School,Clerical,1,2,0
3587,M,50001-75000,F,2,1,High School,Professional,1,2,1
3619,M,25001-50000,F,2,1,High School,Professional,1,2,1
3383,M,25001-50000,F,2,0,High School,Skilled Manual,1,2,0
3384,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,2,0
3447,M,50001-75000,F,0,0,Partial College,Professional,0,2,0
3451,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,0,1
3466,M,0-25000,F,3,0,High School,Skilled Manual,1,2,1
3483,M,75001-100000,F,0,5,High School,Management,1,2,1
3498,M,75001-100000,F,4,4,Bachelors ,Professional,0,0,0
3515,M,75001-100000,F,0,0,Bachelors ,Professional,1,3,0
3516,M,50001-75000,F,5,4,Partial College,Skilled Manual,1,2,0
3533,M,0-25000,F,2,1,Partial High School,Clerical,0,2,0
3551,M,0-25000,F,1,0,Bachelors ,Manual,1,0,0
3566,M,50001-75000,F,0,0,Bachelors ,Professional,1,3,0
3583,M,50001-75000,F,0,0,Partial College,Skilled Manual,0,2,1
3598,M,50001-75000,F,3,1,High School,Professional,1,1,1
3615,M,25001-50000,F,0,0,Graduate Degree,Clerical,1,0,1
3616,M,50001-75000,F,3,0,Graduate Degree,Management,1,2,0
3634,M,75001-100000,F,5,1,High School,Management,1,3,0
3648,M,0-25000,F,2,1,Partial High School,Clerical,1,2,1
3651,M,50001-75000,F,3,0,Graduate Degree,Management,0,2,0
3666,M,25001-50000,F,3,0,Bachelors ,Management,1,2,1
3683,M,greater than 100000,F,2,4,Graduate Degree,Management,1,3,0
3415,M,25001-50000,F,0,0,Bachelors ,Clerical,1,0,1
3449,M,50001-75000,F,4,0,Bachelors ,Management,1,2,0
3450,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,1,0,1
3464,M,25001-50000,F,0,0,Graduate Degree,Clerical,1,0,1
3467,M,50001-75000,F,4,0,Graduate Degree,Professional,1,0,1
3481,M,50001-75000,F,4,4,Bachelors ,Professional,1,3,0
3517,M,25001-50000,F,1,0,Bachelors ,Clerical,1,0,1
3549,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,0,1
3550,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,1,0,0
3581,M,25001-50000,F,2,2,Partial College,Clerical,1,2,1
3582,M,greater than 100000,F,0,1,Graduate Degree,Management,1,2,1
3600,M,50001-75000,F,4,2,Bachelors ,Professional,1,2,1
3149,M,50001-75000,F,1,0,Graduate Degree,Skilled Manual,1,0,0
3650,M,25001-50000,F,1,0,Partial College,Clerical,1,1,1
3685,M,50001-75000,F,5,0,Graduate Degree,Management,1,2,1
3049,M,50001-75000,F,4,0,Graduate Degree,Management,1,2,1
3032,M,50001-75000,F,5,0,Bachelors ,Management,1,4,1
3031,M,greater than 100000,F,0,5,Partial College,Management,0,3,0
3342,M,greater than 100000,M,4,1,Bachelors ,Management,1,3,1
3359,M,0-25000,F,1,0,Bachelors ,Clerical,1,0,0
3391,M,25001-50000,F,0,0,Bachelors ,Professional,0,0,1
3406,M,50001-75000,F,2,1,Partial High School,Skilled Manual,1,2,0
3423,M,25001-50000,M,2,0,Partial College,Skilled Manual,0,2,0
